audio_path,asr_transcript,original_text,mutated_text,index_tags,mutated_tags
data/del_audio_7578.wav,six more applications have been to mobelize the solidarity fund corresponding to the closure of hundreds companies in europe,"Six more applications have been made to mobilise the Solidarity Fund, corresponding to the closure of hundreds more companies in Europe.","Six more applications have been to mobilise the Solidarity Fund, corresponding to the closure of hundreds companies in Europe.","[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20]","['O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O']"
data/del_audio_11439.wav,as walfing muncho wrote yesterday in the financial times europe is a stark choice between default and,"As Wolfgang Münchau wrote yesterday in the Financial Times, Europe is facing a stark choice between default and bailout.","As Wolfgang Münchau wrote yesterday in the Financial Times, Europe is a stark choice between default and","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', '-']"
data/del_audio_2865.wav,we in a severe crisis,We are in a severe crisis.,We in a severe crisis.,"[0, 2, 3, 4, 5]","['O', '-', 'O', 'O', 'O', 'O']"
data/del_audio_7148.wav,indeed as of this report from this fourth the obus and passengeris the only ones hitherto not specifically at be guaranteed,"Indeed, as a result of this report, from this day forth, the rights of bus and coach passengers the only ones hitherto not specifically protected at European level will also be guaranteed.","Indeed, as a of this report, from this forth, the of bus and passengers the only ones hitherto not specifically at be guaranteed.","[0, 1, 2, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 25, 30, 31]","['O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', '-', '-', '-', '-', 'O', 'O']"
data/del_audio_508.wav,many farms sugar beat we increased unemployment and did achieve any social or economic benefits,"Many farms stopped growing sugar beet, we increased unemployment and did not achieve any social or economic benefits.","Many farms sugar beet, we increased unemployment and did achieve any social or economic benefits.","[0, 1, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17]","['O', 'O', '-', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_9845.wav,commissioner i really would like ask that we move forward as your comments your introduction concerning the lack of an international that could exist in the union on adoption documents an member states,"Commissioner, I really would like to ask that we move forward as regards your comments in your introduction concerning the lack of an international law that could already exist in the European Union on accepting adoption documents in Member States.","Commissioner, I really would like ask that we move forward as your comments your introduction concerning the lack of an international that could exist in the Union on adoption documents in Member States.","[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 29, 30, 32, 33, 35, 36, 37, 38, 39]","['O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-', 'O', 'O', 'O', '-', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_15866.wav,for many years the commission has tartye its calculation of gross domestic of european union in order to get the witches actually onto a proper footing,"For many years the Commission has been tardy in its calculation of the gross domestic product of the European Union in order to get the GNI, which is actually stipulated, onto a proper footing.",For many years the Commission has tardy its calculation of gross domestic of European Union in order get the which is actually onto a proper footing.,"[0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 13, 14, 16, 18, 19, 20, 21, 23, 24, 26, 27, 28, 30, 31, 32, 33]","['O', 'O', 'O', 'O', 'O', 'O', '-', 'O', '-', 'O', 'O', 'O', '-', 'O', 'O', '-', 'O', '-', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O']"
data/del_audio_13489.wav,many if not most of those people who seek refugee and asylum status in european countries from home of course migrants seeking a better life,"Many, if not most, of those people who seek refugee and asylum status in European countries far from home are, of course, economic migrants seeking a better life.","Many, if not most, of those people who seek refugee and asylum status in European countries from home of course, migrants seeking a better life.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20, 21, 23, 24, 25, 26, 27]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_616.wav,however let us put everything into perspective,"However, let us put everything into perspective.","However, let us put everything into perspective.","[0, 1, 2, 3, 4, 5, 6]","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_8023.wav,what can we expect from china,What can we expect from China?,What can we expect from China?,"[0, 1, 2, 3, 4, 5]","['O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_13353.wav,the goal of ecological is to engage synergy's legal acts that are environmental aspects the product,The goal of ecological certificates is to engage synergies with other legal acts that are tackling environmental aspects of the products.,The goal of ecological is to engage synergies legal acts that are environmental aspects the products.,"[0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 13, 14, 16, 17, 19, 20]","['O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', '-', '-', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-', 'O', 'O']"
data/del_audio_16095.wav,these are interlinked indispensable and consistent with the scale of have been fixed in the treaty f and in the charter fundamental rites we have to reach this outcome as possible line citizens,"As all these actions are interlinked, indispensable and consistent with the scale of ambition which have been fixed in the Treaty of Lisbon and in the Charter of Fundamental Rights, we have to reach this ambitious outcome as quickly as possible in line with citizens' expectations.","these are interlinked, indispensable and consistent with the scale of have been fixed in the Treaty of and in the Charter Fundamental Rights, we have to reach this outcome as possible line citizens' expectations.","[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 36, 37, 40, 42, 44, 45]","['-', '-', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-', '-', 'O', '-', 'O', '-', 'O', 'O']"
data/del_audio_8334.wav,areduction burdens is anticipated increase quite possible and this with the representative smew organizations in many countries and at european level,"Although a reduction in burdens is anticipated, an increase is quite possible, and this is what the representative SME organisations in many countries and at European level fear.","a reduction burdens is anticipated, increase quite possible, and this what the representative SME organisations in many countries and at European level","[1, 2, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","['-', 'O', 'O', '-', 'O', 'O', 'O', '-', 'O', '-', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-']"
data/del_audio_9339.wav,i do with the support of erish across parties who will be writing to her in the near future,"I do so with the support of Irish MEPs across parties, who will be writing to her in the near future.","I do with the support of Irish across parties, who will be writing to her in the near future.","[0, 1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","['O', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_10945.wav,more commissioner all speeches wish to thank my fellow members shadow reporters as well as of the committee's produced opinions who suggested to me many ideas who have made ,"Mr President, Commissioner, after all these speeches, I wish to thank my fellow Members, the shadow rapporteurs as well as the rapporteurs of the committees who produced opinions, who suggested to me many ideas and who have made it possible to improve the text that we are voting on today.","Mr Commissioner, all speeches, wish to thank my fellow Members, shadow rapporteurs as well as of the committees produced opinions, who suggested to me many ideas who have made it possible to improve the text that we are voting on today.","[0, 2, 4, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","['O', '-', 'O', '-', 'O', '-', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', '-', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_13573.wav,thisobliges chaineys to course,"This obliges Chinese manufacturers, too, to change course.",This obliges Chinese to course.,"[0, 1, 2, 5, 7]","['O', 'O', 'O', '-', '-', 'O', '-', 'O']"
data/del_audio_23016.wav,human trafficking is a growing market comparable nowadays to drug or arms trafficking and a phenomenon which has spread all but is more acute under developed countries,"Human trafficking is a growing market, comparable nowadays to drug or arms trafficking, and is a phenomenon which has spread all over the world, but is more acute in underdeveloped countries.","Human trafficking is a growing market, comparable nowadays to drug or arms trafficking, and a phenomenon which has spread all but is more acute underdeveloped countries.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 29, 30]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', '-', '-', '-', 'O', 'O', 'O', 'O', '-', 'O', 'O']"
data/del_audio_20714.wav,th european commission has a role to remove between these worlds,"The European Commission has a moderating role here, helping to remove barriers between these two worlds.",The European Commission has a role to remove between these worlds.,"[0, 1, 2, 3, 4, 6, 9, 10, 12, 13, 15]","['O', 'O', 'O', 'O', 'O', '-', 'O', '-', '-', 'O', 'O', '-', 'O', 'O', '-', 'O']"
data/del_audio_3749.wav,i do not because some the central and eastern countries that are not yet the euro or inextraordinarily difficult economic situations there are others are no more difficult than those more mature more acane,"I do not agree, because some of the Central and Eastern European countries that are not yet in the euro are in extraordinarily difficult economic situations, but there are others whose economic situations are no more difficult than those of more mature, more advanced economies.","I do not because some the Central and Eastern countries that are not yet the euro are in extraordinarily difficult economic situations, there are others are no more difficult than those more mature, more economies.","[0, 1, 2, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 33, 34, 35, 36, 37, 38, 40, 41, 42, 44]","['O', 'O', 'O', '-', 'O', 'O', '-', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', '-', '-', '-', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', '-', 'O']"
data/del_audio_21579.wav,our energy security our commercial and economic interests o corporation in managing migratory flows should conceal the continual disregard by the libyan and colonel,"Our energy security, our commercial and economic interests, and our cooperation in managing migratory flows should never conceal the continual disregard shown by the Libyan authorities and Colonel Gaddafi for the most basic human rights.","Our energy security, our commercial and economic interests, our cooperation in managing migratory flows should conceal the continual disregard by the Libyan and Colonel Gaddafi the most basic human rights.","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 30, 31, 32, 33, 34]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', '-', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_8229.wav,we must consider the fact that we produce new legislation the youand get it implemented the member states we often impose even more burdens on our small and medium sized,"We must consider the fact that, when we produce new legislation in the EU and get it implemented in the Member States, we often impose even more burdens on our small and medium-sized enterprises.","We must consider the fact that, we produce new legislation the EU and get it implemented the Member States, we often impose even more burdens on our small and medium-sized enterprises.","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]","['O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_11705.wav,report concluded that on the of the information placed at the disposal of the commission the time regime has no negative generated some energy savings,"The report concluded that, on the basis of the information placed at the disposal of the Commission, the summer time regime has no negative impact and generated some energy savings.","report concluded that, on the of the information placed at the disposal of the Commission, the time regime has no negative generated some energy savings.","[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 26, 27, 28, 29]","['-', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', '-', 'O', 'O', 'O', 'O']"
data/del_audio_5961.wav,president i want to begin by congratulating me gilomn fine jobs she done,"Mr President, I want to begin by congratulating Mrs Guillaume for the fine job which she has done.","President, I want to begin by congratulating Mrs Guillaume fine job she done.","[1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 15, 17]","['-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', '-', 'O', 'O', '-', 'O', '-', 'O']"
data/del_audio_20761.wav,therefore i support the resolution,"Therefore, I fully support the resolution.","Therefore, I support the resolution.","[0, 1, 3, 4, 5]","['O', 'O', '-', 'O', 'O', 'O']"
data/del_audio_2551.wav,the former french prime minister ediward ballader has recently recognized the need to abandon sovereignty in some areas that is not easy for frenchmen and has spoke,"The former French Prime Minister, Edouard Balladur, has himself recently recognised the need to abandon sovereignty in some areas something that is not easy for a Frenchman and has spoken in favour of the national budgets of the euro area States being approved by the Eurogroup even before being submitted to the national parliaments.","The former French Prime Minister, Edouard Balladur, has recently recognised the need to abandon sovereignty in some areas that is not easy for Frenchman and has spoken of the national budgets of euro area being approved by the Eurogroup even before being submitted to the national","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 26, 27, 28, 29, 32, 33, 34, 35, 36, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', '-', '-', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-']"
